timestamp_ns,image_filename,range_center_m,aruco_x_norm,cmd_linear_x,cmd_angular_z
1774908920237359513,1774908920237359513.png,nan,0.0,0.0,0.0
1774908920298035846,1774908920298035846.png,nan,0.0,0.0,0.0
1774908920362113994,1774908920362113994.png,nan,0.0,0.0,0.0
1774908920425065846,1774908920425065846.png,nan,0.0,0.0,0.0
1774908920490692587,1774908920490692587.png,nan,0.0,0.0,0.0
1774908920578584290,1774908920578584290.png,nan,0.0,0.0,0.0
1774908920633671698,1774908920633671698.png,nan,0.0,0.0,0.0
1774908920795929383,1774908920795929383.png,nan,0.0,0.0,0.0
1774908920894663197,1774908920894663197.png,nan,0.0,0.0,0.0
1774908920923848568,1774908920923848568.png,nan,0.0,0.0,0.0
1774908921023982086,1774908921023982086.png,nan,0.0,0.0,0.0
1774908921087802531,1774908921087802531.png,nan,0.0,0.0,0.0
1774908921125636031,1774908921125636031.png,nan,0.0,0.0,0.0
1774908921223058197,1774908921223058197.png,nan,0.0,0.0,0.0
1774908921330095586,1774908921330095586.png,nan,0.0,0.0,0.0
1774908921462790271,1774908921462790271.png,nan,0.0,0.0,0.0
1774908921523345790,1774908921523345790.png,nan,0.0,0.0,0.0
1774908921584763308,1774908921584763308.png,nan,0.0,0.0,0.0
1774908921690989382,1774908921690989382.png,nan,0.0,0.0,0.0
1774908921732866530,1774908921732866530.png,nan,0.0,0.0,0.0
1774908921797975845,1774908921797975845.png,nan,0.0,0.0,0.0
1774908921824807290,1774908921824807290.png,nan,0.0,0.0,0.0
1774908921873354123,1774908921873354123.png,nan,0.0,0.0,0.0
1774908921959437067,1774908921959437067.png,nan,0.0,0.0,0.0
1774908922027134030,1774908922027134030.png,nan,0.0,0.0,0.0
1774908922172300345,1774908922172300345.png,nan,0.0,0.0,0.0
1774908922276931326,1774908922276931326.png,nan,0.0,0.0,0.0
1774908922321958326,1774908922321958326.png,nan,0.0,0.0,0.0
1774908922357264752,1774908922357264752.png,nan,0.0,0.0,0.0
1774908922404888048,1774908922404888048.png,nan,0.0,0.0,0.0
1774908922454971252,1774908922454971252.png,nan,0.0,0.0,0.0
1774908922483804011,1774908922483804011.png,nan,0.0,0.0,0.0
1774908922520828511,1774908922520828511.png,nan,0.0,0.0,0.0
1774908922619255271,1774908922619255271.png,nan,0.0,0.0,0.0
1774908922718495011,1774908922718495011.png,nan,0.0,0.0,0.0
1774908922754746567,1774908922754746567.png,nan,0.0,0.0,0.0
1774908922949064289,1774908922949064289.png,nan,0.0,0.0,0.0
1774908922992712067,1774908922992712067.png,nan,0.0,0.0,0.0
1774908923052069085,1774908923052069085.png,nan,0.0,0.0,0.0
1774908923129233307,1774908923129233307.png,nan,0.0,0.0,0.0
1774908923178251529,1774908923178251529.png,nan,0.0,0.0,0.0
1774908923225890937,1774908923225890937.png,nan,0.0,0.0,0.0
1774908923290345122,1774908923290345122.png,nan,0.0,0.0,0.0
1774908923323947474,1774908923323947474.png,nan,0.0,0.0,0.0
1774908923356022789,1774908923356022789.png,nan,0.0,0.0,0.0
1774908923426422659,1774908923426422659.png,nan,0.0,0.0,0.0
1774908923469963659,1774908923469963659.png,nan,0.0,0.0,0.0
1774908923522909177,1774908923522909177.png,nan,0.0,0.0,0.0
1774908923600310566,1774908923600310566.png,nan,0.0,0.0,0.0
1774908923644087270,1774908923644087270.png,nan,0.0,0.0,0.0
1774908923852046307,1774908923852046307.png,nan,0.0,0.0,0.0
1774908923913227066,1774908923913227066.png,nan,0.0,0.0,0.0
1774908924040687492,1774908924040687492.png,nan,0.0,0.0,0.0
1774908924124103196,1774908924124103196.png,nan,0.0,0.0,0.0
1774908924215211696,1774908924215211696.png,nan,0.0,0.0,0.0
1774908924280900862,1774908924280900862.png,nan,0.0,0.0,0.0
1774908924345265121,1774908924345265121.png,nan,0.0,0.0,0.0
1774908924414162584,1774908924414162584.png,nan,0.0,0.0,0.0
1774908924488611455,1774908924488611455.png,nan,0.0,0.0,0.0
1774908924598956343,1774908924598956343.png,nan,0.0,0.0,0.0
1774908924658513103,1774908924658513103.png,nan,0.0,0.0,0.0
1774908924720585121,1774908924720585121.png,nan,0.0,0.0,0.0
1774908924758033436,1774908924758033436.png,nan,0.0,0.0,0.0
1774908924862413565,1774908924862413565.png,nan,0.0,0.0,0.0
1774908924961700214,1774908924961700214.png,nan,0.0,0.0,0.0
1774908925021719473,1774908925021719473.png,nan,0.0,0.0,0.0
1774908925110404473,1774908925110404473.png,nan,0.0,0.0,0.0
1774908925195698769,1774908925195698769.png,nan,0.0,0.0,0.0
1774908925245287917,1774908925245287917.png,nan,0.0,0.0,0.0
1774908925335856176,1774908925335856176.png,nan,0.0,0.0,0.0
1774908925423743861,1774908925423743861.png,nan,0.0,0.0,0.0
1774908925495740343,1774908925495740343.png,nan,0.0,0.0,0.0
1774908925565145769,1774908925565145769.png,nan,0.0,0.0,0.0
1774908925679543009,1774908925679543009.png,nan,0.0,0.0,0.0
1774908925746897232,1774908925746897232.png,nan,0.0,0.0,0.0
1774908925801212213,1774908925801212213.png,nan,0.0,0.0,0.0
1774908925937628935,1774908925937628935.png,nan,0.0,0.0,0.0
1774908926001505324,1774908926001505324.png,nan,0.0,0.0,0.0
1774908926028172787,1774908926028172787.png,nan,0.0,0.0,0.0
1774908926131626417,1774908926131626417.png,nan,0.0,0.0,0.0
1774908926190587342,1774908926190587342.png,nan,0.0,0.0,0.0
1774908926239265379,1774908926239265379.png,nan,0.0,0.0,0.0
1774908926389010842,1774908926389010842.png,nan,0.0,0.0,0.0
1774908926448304342,1774908926448304342.png,nan,0.0,0.0,0.0
1774908926532664602,1774908926532664602.png,nan,0.0,0.0,0.0
1774908926554194416,1774908926554194416.png,nan,0.0,0.0,0.0
1774908926620056861,1774908926620056861.png,nan,0.0,0.0,0.0
1774908926659439935,1774908926659439935.png,nan,0.0,0.0,0.0
1774908926728157675,1774908926728157675.png,nan,0.0,0.0,0.0
1774908926791526250,1774908926791526250.png,nan,0.0,0.0,0.0
1774908926855325120,1774908926855325120.png,nan,0.0,0.0,0.0
1774908926888756009,1774908926888756009.png,nan,0.0,0.0,0.0
1774908927025514083,1774908927025514083.png,nan,0.0,0.0,0.0
1774908927149705564,1774908927149705564.png,nan,0.0,0.0,0.0
1774908927173778416,1774908927173778416.png,nan,0.0,0.0,0.0
1774908927279217860,1774908927279217860.png,nan,0.0,0.0,0.0
1774908927327500360,1774908927327500360.png,nan,0.0,0.0,0.0
1774908927392540657,1774908927392540657.png,nan,0.0,0.0,0.0
1774908927538029212,1774908927538029212.png,nan,0.0,0.0,0.0
1774908927564738601,1774908927564738601.png,nan,0.0,0.0,0.0
1774908927681411823,1774908927681411823.png,nan,0.0,0.0,0.0
1774908927746126953,1774908927746126953.png,nan,0.0,0.0,0.0
1774908927790873323,1774908927790873323.png,nan,0.0,0.0,0.0
1774908927856397064,1774908927856397064.png,nan,0.0,0.0,0.0
1774908927923502990,1774908927923502990.png,nan,0.0,0.0,0.0
1774908927994625156,1774908927994625156.png,nan,0.0,0.0,0.0
1774908928102146564,1774908928102146564.png,nan,0.0,0.0,0.0
1774908928126610638,1774908928126610638.png,nan,0.0,0.0,0.0
1774908928224173323,1774908928224173323.png,nan,0.0,0.0,0.0
1774908928297839878,1774908928297839878.png,nan,0.0,0.0,0.0
1774908928378876082,1774908928378876082.png,nan,0.0,0.0,0.0
1774908928432714045,1774908928432714045.png,nan,0.0,0.0,0.0
1774908928519540008,1774908928519540008.png,nan,0.0,0.0,0.0
1774908928565154230,1774908928565154230.png,nan,0.0,0.0,0.0
1774908928590281285,1774908928590281285.png,nan,0.0,0.0,0.0
1774908928698054082,1774908928698054082.png,nan,0.0,0.0,0.0
1774908928756190434,1774908928756190434.png,nan,0.0,0.0,0.0
1774908928787673545,1774908928787673545.png,nan,0.0,0.0,0.0
1774908928861593971,1774908928861593971.png,nan,0.0,0.0,0.0
1774908928967536767,1774908928967536767.png,nan,0.0,0.0,0.0
1774908929027169748,1774908929027169748.png,nan,0.0,0.0,0.0
1774908929087485896,1774908929087485896.png,nan,0.0,0.0,0.0
1774908929144134267,1774908929144134267.png,nan,0.0,0.0,0.0
1774908929197508600,1774908929197508600.png,nan,0.0,0.0,0.0
1774908929234079841,1774908929234079841.png,nan,0.0,0.0,0.0
1774908929257173081,1774908929257173081.png,nan,0.0,0.0,0.0
1774908929365594563,1774908929365594563.png,nan,0.0,0.0,0.0
1774908929391349692,1774908929391349692.png,nan,0.0,0.0,0.0
1774908929477379100,1774908929477379100.png,nan,0.0,0.0,0.0
1774908929510135655,1774908929510135655.png,nan,0.0,0.0,0.0
1774908929613854785,1774908929613854785.png,nan,0.0,0.0,0.0
1774908929660176711,1774908929660176711.png,nan,0.0,0.0,0.0
1774908929756021470,1774908929756021470.png,nan,0.0,0.0,0.0
1774908929889140248,1774908929889140248.png,nan,0.0,0.0,0.0
1774908930027255266,1774908930027255266.png,nan,0.0,0.0,0.0
1774908930092039766,1774908930092039766.png,nan,0.0,0.0,0.0
1774908930215379562,1774908930215379562.png,nan,0.0,0.0,0.0
1774908930318962933,1774908930318962933.png,nan,0.0,0.0,0.0
1774908930395889673,1774908930395889673.png,nan,0.0,0.0,0.0
1774908930426986284,1774908930426986284.png,nan,0.0,0.0,0.0
1774908930464186340,1774908930464186340.png,nan,0.0,0.0,0.0
1774908930516716173,1774908930516716173.png,nan,0.0,0.0,0.0
1774908930554047470,1774908930554047470.png,nan,0.0,0.0,0.0
1774908930584691136,1774908930584691136.png,nan,0.0,0.0,0.0
1774908930654839988,1774908930654839988.png,nan,0.0,0.0,0.0
1774908930760600988,1774908930760600988.png,nan,0.0,0.0,0.0
1774908930796943655,1774908930796943655.png,nan,0.0,0.0,0.0
1774908930944817117,1774908930944817117.png,nan,0.0,0.0,0.0
1774908931041690321,1774908931041690321.png,nan,0.0,0.0,0.0
1774908931105522210,1774908931105522210.png,nan,0.0,0.0,0.0
1774908931120107043,1774908931120107043.png,nan,0.0,0.0,0.0
1774908931245268043,1774908931245268043.png,nan,0.0,0.0,0.0
1774908931340225858,1774908931340225858.png,nan,0.0,0.0,0.0
1774908931409062228,1774908931409062228.png,nan,0.0,0.0,0.0
1774908931509618265,1774908931509618265.png,nan,0.0,0.0,0.0
1774908931530254358,1774908931530254358.png,nan,0.0,0.0,0.0
1774908931640859265,1774908931640859265.png,nan,0.0,0.0,0.0
1774908931740027098,1774908931740027098.png,nan,0.0,0.0,0.0
1774908931837168635,1774908931837168635.png,nan,0.0,0.0,0.0
1774908931930160672,1774908931930160672.png,nan,0.0,0.0,0.0
1774908932037025598,1774908932037025598.png,nan,0.0,0.0,0.0
1774908932088960413,1774908932088960413.png,nan,0.0,0.0,0.0
1774908932165913691,1774908932165913691.png,nan,0.0,0.0,0.0
1774908932188907691,1774908932188907691.png,nan,0.0,0.0,0.0
1774908932261959487,1774908932261959487.png,nan,0.0,0.0,0.0
1774908932325028339,1774908932325028339.png,nan,0.0,0.0,0.0
1774908932389382080,1774908932389382080.png,nan,0.0,0.0,0.0
1774908932428835450,1774908932428835450.png,nan,0.0,0.0,0.0
1774908932539663450,1774908932539663450.png,nan,0.0,0.0,0.0
1774908932622915524,1774908932622915524.png,nan,0.0,0.0,0.0
1774908932687367746,1774908932687367746.png,nan,0.0,0.0,0.0
1774908932715207561,1774908932715207561.png,nan,0.0,0.0,0.0
1774908932828290542,1774908932828290542.png,nan,0.0,0.0,0.0
1774908932939619024,1774908932939619024.png,nan,0.0,0.0,0.0
1774908933019630135,1774908933019630135.png,nan,0.0,0.0,0.0
1774908933148320801,1774908933148320801.png,nan,0.0,0.0,0.0
1774908933196901616,1774908933196901616.png,nan,0.0,0.0,0.0
1774908933287928709,1774908933287928709.png,nan,0.0,0.0,0.0
1774908933384006912,1774908933384006912.png,nan,0.0,0.0,0.0
1774908933514393968,1774908933514393968.png,nan,0.0,0.0,0.0
1774908933609663634,1774908933609663634.png,nan,0.0,0.0,0.0
