timestamp_ns,image_filename,range_center_m,aruco_x_norm,cmd_linear_x,cmd_angular_z
1774908964388671079,1774908964388671079.png,nan,0.0,0.0,0.0
1774908964488763727,1774908964488763727.png,nan,0.0,0.0,0.0
1774908964573808986,1774908964573808986.png,nan,0.0,0.0,0.0
1774908964634243671,1774908964634243671.png,nan,0.0,0.0,0.0
1774908964725780690,1774908964725780690.png,nan,0.0,0.0,0.0
1774908964825701671,1774908964825701671.png,nan,0.0,0.0,0.0
1774908964944241227,1774908964944241227.png,nan,0.0,0.0,0.0
1774908965004380505,1774908965004380505.png,nan,0.0,0.0,0.0
1774908965137220430,1774908965137220430.png,nan,0.0,0.0,0.0
1774908965160775282,1774908965160775282.png,nan,0.0,0.0,0.0
1774908965204977041,1774908965204977041.png,nan,0.0,0.0,0.0
1774908965290668060,1774908965290668060.png,nan,0.0,0.0,0.0
1774908965376343430,1774908965376343430.png,nan,0.0,0.0,0.0
1774908965425411338,1774908965425411338.png,nan,0.0,0.0,0.0
1774908965549520171,1774908965549520171.png,nan,0.0,0.0,0.0
1774908965614134337,1774908965614134337.png,nan,0.0,0.0,0.0
1774908965657216300,1774908965657216300.png,nan,0.0,0.0,0.0
1774908965751302578,1774908965751302578.png,nan,0.0,0.0,0.0
1774908965776342097,1774908965776342097.png,nan,0.0,0.0,0.0
1774908965829372097,1774908965829372097.png,nan,0.0,0.0,0.0
1774908965927079374,1774908965927079374.png,nan,0.0,0.0,0.0
1774908965990273245,1774908965990273245.png,nan,0.0,0.0,0.0
1774908966032223652,1774908966032223652.png,nan,0.0,0.0,0.0
1774908966085063226,1774908966085063226.png,nan,0.0,0.0,0.0
1774908966144354708,1774908966144354708.png,nan,0.0,0.0,0.0
1774908966224721448,1774908966224721448.png,nan,0.0,0.0,0.0
1774908966288438485,1774908966288438485.png,nan,0.0,0.0,0.0
1774908966370394374,1774908966370394374.png,nan,0.0,0.0,0.0
1774908966469852948,1774908966469852948.png,nan,0.0,0.0,0.0
1774908966497135430,1774908966497135430.png,nan,0.0,0.0,0.0
1774908966590961355,1774908966590961355.png,nan,0.0,0.0,0.0
1774908966702282596,1774908966702282596.png,nan,0.0,0.0,0.0
1774908966759510652,1774908966759510652.png,nan,0.0,0.0,0.0
1774908966916157189,1774908966916157189.png,nan,0.0,0.0,0.0
1774908966974539429,1774908966974539429.png,nan,0.0,0.0,0.0
1774908967117931318,1774908967117931318.png,nan,0.0,0.0,0.0
1774908967181856744,1774908967181856744.png,nan,0.0,0.0,0.0
1774908967211369985,1774908967211369985.png,nan,0.0,0.0,0.0
1774908967303853503,1774908967303853503.png,nan,0.0,0.0,0.0
1774908967359625873,1774908967359625873.png,nan,0.0,0.0,0.0
1774908967425014003,1774908967425014003.png,nan,0.0,0.0,0.0
1774908967541058799,1774908967541058799.png,nan,0.0,0.0,0.0
1774908967596418707,1774908967596418707.png,nan,0.0,0.0,0.0
1774908967661148966,1774908967661148966.png,nan,0.0,0.0,0.0
1774908967725631077,1774908967725631077.png,nan,0.0,0.0,0.0
1774908967756999540,1774908967756999540.png,nan,0.0,0.0,0.0
1774908967821432947,1774908967821432947.png,nan,0.0,0.0,0.0
1774908967926897929,1774908967926897929.png,nan,0.0,0.0,0.0
1774908967966740744,1774908967966740744.png,nan,0.0,0.0,0.0
1774908968136884873,1774908968136884873.png,nan,0.0,0.0,0.0
1774908968189906003,1774908968189906003.png,nan,0.0,0.0,0.0
1774908968229030206,1774908968229030206.png,nan,0.0,0.0,0.0
1774908968330725391,1774908968330725391.png,nan,0.0,0.0,0.0
1774908968418728651,1774908968418728651.png,nan,0.0,0.0,0.0
1774908968469265040,1774908968469265040.png,nan,0.0,0.0,0.0
1774908968585535984,1774908968585535984.png,nan,0.0,0.0,0.0
1774908968672718928,1774908968672718928.png,nan,0.0,0.0,0.0
1774908968731515428,1774908968731515428.png,nan,0.0,0.0,0.0
1774908968755698947,1774908968755698947.png,nan,0.0,0.0,0.0
1774908968815010595,1774908968815010595.png,nan,0.0,0.0,0.0
1774908969013817928,1774908969013817928.png,nan,0.0,0.0,0.0
1774908969070341539,1774908969070341539.png,nan,0.0,0.0,0.0
1774908969169841743,1774908969169841743.png,nan,0.0,0.0,0.0
1774908969189561558,1774908969189561558.png,nan,0.0,0.0,0.0
1774908969217168872,1774908969217168872.png,nan,0.0,0.0,0.0
1774908969227215317,1774908969227215317.png,nan,0.0,0.0,0.0
1774908969259208169,1774908969259208169.png,nan,0.0,0.0,0.0
1774908969363211224,1774908969363211224.png,nan,0.0,0.0,0.0
1774908969430311854,1774908969430311854.png,nan,0.0,0.0,0.0
1774908969577809428,1774908969577809428.png,nan,0.0,0.0,0.0
1774908969674128428,1774908969674128428.png,nan,0.0,0.0,0.0
1774908969725244594,1774908969725244594.png,nan,0.0,0.0,0.0
1774908969798428779,1774908969798428779.png,nan,0.0,0.0,0.0
1774908969831389761,1774908969831389761.png,nan,0.0,0.0,0.0
1774908969860603150,1774908969860603150.png,nan,0.0,0.0,0.0
1774908969883217483,1774908969883217483.png,nan,0.0,0.0,0.0
1774908969994828631,1774908969994828631.png,nan,0.0,0.0,0.0
1774908970024789076,1774908970024789076.png,nan,0.0,0.0,0.0
1774908970059747242,1774908970059747242.png,nan,0.0,0.0,0.0
1774908970097752687,1774908970097752687.png,nan,0.0,0.0,0.0
1774908970269243761,1774908970269243761.png,nan,0.0,0.0,0.0
1774908970302067112,1774908970302067112.png,nan,0.0,0.0,0.0
1774908970400604131,1774908970400604131.png,nan,0.0,0.0,0.0
1774908970573658464,1774908970573658464.png,nan,0.0,0.0,0.0
1774908970586745149,1774908970586745149.png,nan,0.0,0.0,0.0
1774908970598385446,1774908970598385446.png,nan,0.0,0.0,0.0
1774908970622863723,1774908970622863723.png,nan,0.0,0.0,0.0
1774908970698957872,1774908970698957872.png,nan,0.0,0.0,0.0
1774908970724311446,1774908970724311446.png,nan,0.0,0.0,0.0
1774908970777981371,1774908970777981371.png,nan,0.0,0.0,0.0
1774908970797309464,1774908970797309464.png,nan,0.0,0.0,0.0
1774908970824121649,1774908970824121649.png,nan,0.0,0.0,0.0
1774908971007855057,1774908971007855057.png,nan,0.0,0.0,0.0
1774908971054363908,1774908971054363908.png,nan,0.0,0.0,0.0
1774908971135033834,1774908971135033834.png,nan,0.0,0.0,0.0
1774908971193147797,1774908971193147797.png,nan,0.0,0.0,0.0
1774908971282007704,1774908971282007704.png,nan,0.0,0.0,0.0
1774908971324724871,1774908971324724871.png,nan,0.0,0.0,0.0
1774908971367259927,1774908971367259927.png,nan,0.0,0.0,0.0
1774908971409732093,1774908971409732093.png,nan,0.0,0.0,0.0
1774908971571784908,1774908971571784908.png,nan,0.0,0.0,0.0
1774908971661893482,1774908971661893482.png,nan,0.0,0.0,0.0
1774908971694484352,1774908971694484352.png,nan,0.0,0.0,0.0
1774908971785946334,1774908971785946334.png,nan,0.0,0.0,0.0
1774908971828651945,1774908971828651945.png,nan,0.0,0.0,0.0
1774908971889693463,1774908971889693463.png,nan,0.0,0.0,0.0
1774908971954666093,1774908971954666093.png,nan,0.0,0.0,0.0
1774908971995064741,1774908971995064741.png,nan,0.0,0.0,0.0
1774908972095338815,1774908972095338815.png,nan,0.0,0.0,0.0
1774908972187968797,1774908972187968797.png,nan,0.0,0.0,0.0
1774908972213906963,1774908972213906963.png,nan,0.0,0.0,0.0
1774908972294268945,1774908972294268945.png,nan,0.0,0.0,0.0
1774908972412698667,1774908972412698667.png,nan,0.0,0.0,0.0
1774908972601354148,1774908972601354148.png,nan,0.0,0.0,0.0
1774908972638274574,1774908972638274574.png,nan,0.0,0.0,0.0
1774908972751226944,1774908972751226944.png,nan,0.0,0.0,0.0
1774908972781781630,1774908972781781630.png,nan,0.0,0.0,0.0
1774908972823990148,1774908972823990148.png,nan,0.0,0.0,0.0
1774908972883310055,1774908972883310055.png,nan,0.0,0.0,0.0
1774908972928228537,1774908972928228537.png,nan,0.0,0.0,0.0
1774908972998149166,1774908972998149166.png,nan,0.0,0.0,0.0
1774908973099292963,1774908973099292963.png,nan,0.0,0.0,0.0
1774908973175175740,1774908973175175740.png,nan,0.0,0.0,0.0
1774908973248357814,1774908973248357814.png,nan,0.0,0.0,0.0
1774908973296646148,1774908973296646148.png,nan,0.0,0.0,0.0
1774908973366856407,1774908973366856407.png,nan,0.0,0.0,0.0
1774908973434771962,1774908973434771962.png,nan,0.0,0.0,0.0
1774908973453954129,1774908973453954129.png,nan,0.0,0.0,0.0
1774908973508886611,1774908973508886611.png,nan,0.0,0.0,0.0
1774908973541404148,1774908973541404148.png,nan,0.0,0.0,0.0
1774908973627294370,1774908973627294370.png,nan,0.0,0.0,0.0
1774908973727732055,1774908973727732055.png,nan,0.0,0.0,0.0
1774908973754873907,1774908973754873907.png,nan,0.0,0.0,0.0
1774908973793994981,1774908973793994981.png,nan,0.0,0.0,0.0
1774908973945305110,1774908973945305110.png,nan,0.0,0.0,0.0
1774908974108279481,1774908974108279481.png,nan,0.0,0.0,0.0
1774908974312653980,1774908974312653980.png,nan,0.0,0.0,0.0
1774908974371787092,1774908974371787092.png,nan,0.0,0.0,0.0
1774908974480862425,1774908974480862425.png,nan,0.0,0.0,0.0
1774908974576876628,1774908974576876628.png,nan,0.0,0.0,0.0
1774908974679157591,1774908974679157591.png,nan,0.0,0.0,0.0
1774908974744432017,1774908974744432017.png,nan,0.0,0.0,0.0
1774908974773227925,1774908974773227925.png,nan,0.0,0.0,0.0
1774908974887323721,1774908974887323721.png,nan,0.0,0.0,0.0
1774908974907067036,1774908974907067036.png,nan,0.0,0.0,0.0
1774908974978316110,1774908974978316110.png,nan,0.0,0.0,0.0
1774908975027202610,1774908975027202610.png,nan,0.0,0.0,0.0
1774908975062290832,1774908975062290832.png,nan,0.0,0.0,0.0
1774908975144614036,1774908975144614036.png,nan,0.0,0.0,0.0
1774908975227350128,1774908975227350128.png,nan,0.0,0.0,0.0
1774908975267692758,1774908975267692758.png,nan,0.0,0.0,0.0
1774908975309067202,1774908975309067202.png,nan,0.0,0.0,0.0
1774908975342612795,1774908975342612795.png,nan,0.0,0.0,0.0
1774908975375247572,1774908975375247572.png,nan,0.0,0.0,0.0
1774908975469799221,1774908975469799221.png,nan,0.0,0.0,0.0
1774908975504893295,1774908975504893295.png,nan,0.0,0.0,0.0
1774908975560583517,1774908975560583517.png,nan,0.0,0.0,0.0
1774908975778186313,1774908975778186313.png,nan,0.0,0.0,0.0
1774908975922774535,1774908975922774535.png,nan,0.0,0.0,0.0
1774908975956856109,1774908975956856109.png,nan,0.0,0.0,0.0
1774908976000133850,1774908976000133850.png,nan,0.0,0.0,0.0
1774908976034037683,1774908976034037683.png,nan,0.0,0.0,0.0
1774908976078520646,1774908976078520646.png,nan,0.0,0.0,0.0
1774908976124666035,1774908976124666035.png,nan,0.0,0.0,0.0
1774908976153785239,1774908976153785239.png,nan,0.0,0.0,0.0
1774908976249714053,1774908976249714053.png,nan,0.0,0.0,0.0
1774908976396771498,1774908976396771498.png,nan,0.0,0.0,0.0
1774908976421105887,1774908976421105887.png,nan,0.0,0.0,0.0
1774908976505224220,1774908976505224220.png,nan,0.0,0.0,0.0
1774908976650000127,1774908976650000127.png,nan,0.0,0.0,0.0
1774908976677626479,1774908976677626479.png,nan,0.0,0.0,0.0
1774908976730800609,1774908976730800609.png,nan,0.0,0.0,0.0
1774908976821551109,1774908976821551109.png,nan,0.0,0.0,0.0
1774908976866972034,1774908976866972034.png,nan,0.0,0.0,0.0
1774908976887604627,1774908976887604627.png,nan,0.0,0.0,0.0
1774908976924354164,1774908976924354164.png,nan,0.0,0.0,0.0
1774908977009136349,1774908977009136349.png,nan,0.0,0.0,0.0
1774908977052089331,1774908977052089331.png,nan,0.0,0.0,0.0
1774908977080289608,1774908977080289608.png,nan,0.0,0.0,0.0
1774908977105437312,1774908977105437312.png,nan,0.0,0.0,0.0
1774908977193238979,1774908977193238979.png,nan,0.0,0.0,0.0
1774908977287156090,1774908977287156090.png,nan,0.0,0.0,0.0
1774908977336632664,1774908977336632664.png,nan,0.0,0.0,0.0
1774908977402010090,1774908977402010090.png,nan,0.0,0.0,0.0
1774908977495650756,1774908977495650756.png,nan,0.0,0.0,0.0
1774908977584325997,1774908977584325997.png,nan,0.0,0.0,0.0
1774908977698920941,1774908977698920941.png,nan,0.0,0.0,0.0
1774908977794291627,1774908977794291627.png,nan,0.0,0.0,0.0
1774908977859198608,1774908977859198608.png,nan,0.0,0.0,0.0
1774908977945824886,1774908977945824886.png,nan,0.0,0.0,0.0
1774908977957702571,1774908977957702571.png,nan,0.0,0.0,0.0
1774908977992600275,1774908977992600275.png,nan,0.0,0.0,0.0
1774908978035192886,1774908978035192886.png,nan,0.0,0.0,0.0
1774908978125306534,1774908978125306534.png,nan,0.0,0.0,0.0
1774908978160370089,1774908978160370089.png,nan,0.0,0.0,0.0
1774908978294246719,1774908978294246719.png,nan,0.0,0.0,0.0
1774908978360396978,1774908978360396978.png,nan,0.0,0.0,0.0
1774908978456232034,1774908978456232034.png,nan,0.0,0.0,0.0
1774908978488020163,1774908978488020163.png,nan,0.0,0.0,0.0
1774908978519888663,1774908978519888663.png,nan,0.0,0.0,0.0
1774908978587291089,1774908978587291089.png,nan,0.0,0.0,0.0
1774908978706783330,1774908978706783330.png,nan,0.0,0.0,0.0
1774908978748695107,1774908978748695107.png,nan,0.0,0.0,0.0
1774908978802094589,1774908978802094589.png,nan,0.0,0.0,0.0
1774908978850841681,1774908978850841681.png,nan,0.0,0.0,0.0
1774908978907887959,1774908978907887959.png,nan,0.0,0.0,0.0
1774908978973646404,1774908978973646404.png,nan,0.0,0.0,0.0
1774908979042272515,1774908979042272515.png,nan,0.0,0.0,0.0
1774908979139082459,1774908979139082459.png,nan,0.0,0.0,0.0
1774908979162674866,1774908979162674866.png,nan,0.0,0.0,0.0
1774908979314837348,1774908979314837348.png,nan,0.0,0.0,0.0
1774908979341521977,1774908979341521977.png,nan,0.0,0.0,0.0
1774908979388670496,1774908979388670496.png,nan,0.0,0.0,0.0
1774908979444200626,1774908979444200626.png,nan,0.0,0.0,0.0
1774908979498106403,1774908979498106403.png,nan,0.0,0.0,0.0
1774908979552367514,1774908979552367514.png,nan,0.0,0.0,0.0
1774908979586887681,1774908979586887681.png,nan,0.0,0.0,0.0
1774908979619294681,1774908979619294681.png,nan,0.0,0.0,0.0
1774908979662387996,1774908979662387996.png,nan,0.0,0.0,0.0
1774908979710419514,1774908979710419514.png,nan,0.0,0.0,0.0
1774908979852671014,1774908979852671014.png,nan,0.0,0.0,0.0
1774908979881101755,1774908979881101755.png,nan,0.0,0.0,0.0
1774908979926047088,1774908979926047088.png,nan,0.0,0.0,0.0
1774908979997145625,1774908979997145625.png,nan,0.0,0.0,0.0
1774908980094891051,1774908980094891051.png,nan,0.0,0.0,0.0
1774908980155199014,1774908980155199014.png,nan,0.0,0.0,0.0
1774908980180436292,1774908980180436292.png,nan,0.0,0.0,0.0
1774908980203681662,1774908980203681662.png,nan,0.0,0.0,0.0
1774908980236584792,1774908980236584792.png,nan,0.0,0.0,0.0
1774908980282970847,1774908980282970847.png,nan,0.0,0.0,0.0
1774908980311092773,1774908980311092773.png,nan,0.0,0.0,0.0
1774908980375713773,1774908980375713773.png,nan,0.0,0.0,0.0
1774908980469576532,1774908980469576532.png,nan,0.0,0.0,0.0
1774908980495578495,1774908980495578495.png,nan,0.0,0.0,0.0
1774908980538556180,1774908980538556180.png,nan,0.0,0.0,0.0
1774908980705091866,1774908980705091866.png,nan,0.0,0.0,0.0
1774908980751260254,1774908980751260254.png,nan,0.0,0.0,0.0
1774908980780997791,1774908980780997791.png,nan,0.0,0.0,0.0
1774908980878813069,1774908980878813069.png,nan,0.0,0.0,0.0
1774908980906366402,1774908980906366402.png,nan,0.0,0.0,0.0
1774908981111640476,1774908981111640476.png,nan,0.0,0.0,0.0
1774908981177199439,1774908981177199439.png,nan,0.0,0.0,0.0
1774908981215600310,1774908981215600310.png,nan,0.0,0.0,0.0
1774908981238430013,1774908981238430013.png,nan,0.0,0.0,0.0
1774908981330103569,1774908981330103569.png,nan,0.0,0.0,0.0
1774908981351824736,1774908981351824736.png,nan,0.0,0.0,0.0
1774908981386414958,1774908981386414958.png,nan,0.0,0.0,0.0
1774908981400504069,1774908981400504069.png,nan,0.0,0.0,0.0
1774908981539437754,1774908981539437754.png,nan,0.0,0.0,0.0
1774908981592742661,1774908981592742661.png,nan,0.0,0.0,0.0
1774908981687997235,1774908981687997235.png,nan,0.0,0.0,0.0
1774908981708375569,1774908981708375569.png,nan,0.0,0.0,0.0
1774908981784396217,1774908981784396217.png,nan,0.0,0.0,0.0
1774908981841689957,1774908981841689957.png,nan,0.0,0.0,0.0
1774908981872082494,1774908981872082494.png,nan,0.0,0.0,0.0
1774908982064639013,1774908982064639013.png,nan,0.0,0.0,0.0
1774908982143354235,1774908982143354235.png,nan,0.0,0.0,0.0
1774908982208382642,1774908982208382642.png,nan,0.0,0.0,0.0
1774908982354105753,1774908982354105753.png,nan,0.0,0.0,0.0
1774908982444353457,1774908982444353457.png,nan,0.0,0.0,0.0
1774908982538873772,1774908982538873772.png,nan,0.0,0.0,0.0
1774908982644403568,1774908982644403568.png,nan,0.0,0.0,0.0
1774908982693217846,1774908982693217846.png,nan,0.0,0.0,0.0
1774908982755399161,1774908982755399161.png,nan,0.0,0.0,0.0
1774908982866253124,1774908982866253124.png,nan,0.0,0.0,0.0
1774908982924782494,1774908982924782494.png,nan,0.0,0.0,0.0
1774908983030345420,1774908983030345420.png,nan,0.0,0.0,0.0
1774908983185573327,1774908983185573327.png,nan,0.0,0.0,0.0
1774908983255778586,1774908983255778586.png,nan,0.0,0.0,0.0
1774908983337191345,1774908983337191345.png,nan,0.0,0.0,0.0
1774908983371977308,1774908983371977308.png,nan,0.0,0.0,0.0
1774908983458321160,1774908983458321160.png,nan,0.0,0.0,0.0
1774908983490913401,1774908983490913401.png,nan,0.0,0.0,0.0
1774908983523283123,1774908983523283123.png,nan,0.0,0.0,0.0
1774908983570157586,1774908983570157586.png,nan,0.0,0.0,0.0
1774908983607728808,1774908983607728808.png,nan,0.0,0.0,0.0
1774908983729042530,1774908983729042530.png,nan,0.0,0.0,0.0
1774908983779049753,1774908983779049753.png,nan,0.0,0.0,0.0
1774908983899663178,1774908983899663178.png,nan,0.0,0.0,0.0
1774908983972316956,1774908983972316956.png,nan,0.0,0.0,0.0
1774908984103243401,1774908984103243401.png,nan,0.0,0.0,0.0
1774908984135563215,1774908984135563215.png,nan,0.0,0.0,0.0
1774908984185405197,1774908984185405197.png,nan,0.0,0.0,0.0
1774908984373633678,1774908984373633678.png,nan,0.0,0.0,0.0
1774908984436979271,1774908984436979271.png,nan,0.0,0.0,0.0
1774908984548918252,1774908984548918252.png,nan,0.0,0.0,0.0
1774908984672790308,1774908984672790308.png,nan,0.0,0.0,0.0
1774908984701035715,1774908984701035715.png,nan,0.0,0.0,0.0
1774908984769156437,1774908984769156437.png,nan,0.0,0.0,0.0
1774908984833372141,1774908984833372141.png,nan,0.0,0.0,0.0
1774908984855804345,1774908984855804345.png,nan,0.0,0.0,0.0
1774908984901188752,1774908984901188752.png,nan,0.0,0.0,0.0
1774908984925374159,1774908984925374159.png,nan,0.0,0.0,0.0
1774908984945368456,1774908984945368456.png,nan,0.0,0.0,0.0
1774908984991198104,1774908984991198104.png,nan,0.0,0.0,0.0
1774908985069316159,1774908985069316159.png,nan,0.0,0.0,0.0
1774908985167136067,1774908985167136067.png,nan,0.0,0.0,0.0
1774908985295868529,1774908985295868529.png,nan,0.0,0.0,0.0
1774908985507132603,1774908985507132603.png,nan,0.0,0.0,0.0
1774908985575794492,1774908985575794492.png,nan,0.0,0.0,0.0
1774908985622152863,1774908985622152863.png,nan,0.0,0.0,0.0
1774908985675201585,1774908985675201585.png,nan,0.0,0.0,0.0
1774908985694099863,1774908985694099863.png,nan,0.0,0.0,0.0
1774908985740019103,1774908985740019103.png,nan,0.0,0.0,0.0
1774908985774475511,1774908985774475511.png,nan,0.0,0.0,0.0
1774908985818938418,1774908985818938418.png,nan,0.0,0.0,0.0
1774908985930248548,1774908985930248548.png,nan,0.0,0.0,0.0
1774908986035523714,1774908986035523714.png,nan,0.0,0.0,0.0
1774908986209339936,1774908986209339936.png,nan,0.0,0.0,0.0
1774908986288663621,1774908986288663621.png,nan,0.0,0.0,0.0
1774908986369443251,1774908986369443251.png,nan,0.0,0.0,0.0
1774908986389586214,1774908986389586214.png,nan,0.0,0.0,0.0
1774908986454246325,1774908986454246325.png,nan,0.0,0.0,0.0
1774908986501745455,1774908986501745455.png,nan,0.0,0.0,0.0
1774908986544943121,1774908986544943121.png,nan,0.0,0.0,0.0
1774908986611050640,1774908986611050640.png,nan,0.0,0.0,0.0
1774908986680273251,1774908986680273251.png,nan,0.0,0.0,0.0
1774908986722214825,1774908986722214825.png,nan,0.0,0.0,0.0
1774908986800653362,1774908986800653362.png,nan,0.0,0.0,0.0
1774908986872825603,1774908986872825603.png,nan,0.0,0.0,0.0
1774908987006040843,1774908987006040843.png,nan,0.0,0.0,0.0
1774908987104164417,1774908987104164417.png,nan,0.0,0.0,0.0
1774908987197114010,1774908987197114010.png,nan,0.0,0.0,0.0
1774908987242793695,1774908987242793695.png,nan,0.0,0.0,0.0
1774908987389399010,1774908987389399010.png,nan,0.0,0.0,0.0
1774908987510361065,1774908987510361065.png,nan,0.0,0.0,0.0
1774908987584302084,1774908987584302084.png,nan,0.0,0.0,0.0
1774908987638057991,1774908987638057991.png,nan,0.0,0.0,0.0
1774908987695580658,1774908987695580658.png,nan,0.0,0.0,0.0
1774908987724422510,1774908987724422510.png,nan,0.0,0.0,0.0
1774908987765230602,1774908987765230602.png,nan,0.0,0.0,0.0
1774908987859009824,1774908987859009824.png,nan,0.0,0.0,0.0
1774908987931019861,1774908987931019861.png,nan,0.0,0.0,0.0
1774908988130703009,1774908988130703009.png,nan,0.0,0.0,0.0
1774908988262817194,1774908988262817194.png,nan,0.0,0.0,0.0
1774908988359102472,1774908988359102472.png,nan,0.0,0.0,0.0
1774908988444268268,1774908988444268268.png,nan,0.0,0.0,0.0
1774908988474963250,1774908988474963250.png,nan,0.0,0.0,0.0
1774908988523892194,1774908988523892194.png,nan,0.0,0.0,0.0
1774908988594566639,1774908988594566639.png,nan,0.0,0.0,0.0
1774908988628729046,1774908988628729046.png,nan,0.0,0.0,0.0
1774908988726247194,1774908988726247194.png,nan,0.0,0.0,0.0
1774908988824915472,1774908988824915472.png,nan,0.0,0.0,0.0
1774908988888753601,1774908988888753601.png,nan,0.0,0.0,0.0
1774908988963395268,1774908988963395268.png,nan,0.0,0.0,0.0
1774908989057066861,1774908989057066861.png,nan,0.0,0.0,0.0
1774908989161984009,1774908989161984009.png,nan,0.0,0.0,0.0
1774908989213061268,1774908989213061268.png,nan,0.0,0.0,0.0
1774908989267098138,1774908989267098138.png,nan,0.0,0.0,0.0
1774908989330365842,1774908989330365842.png,nan,0.0,0.0,0.0
1774908989399131805,1774908989399131805.png,nan,0.0,0.0,0.0
1774908989462709083,1774908989462709083.png,nan,0.0,0.0,0.0
1774908989627774416,1774908989627774416.png,nan,0.0,0.0,0.0
1774908989746275231,1774908989746275231.png,nan,0.0,0.0,0.0
1774908989856017601,1774908989856017601.png,nan,0.0,0.0,0.0
1774908989882328619,1774908989882328619.png,nan,0.0,0.0,0.0
1774908989909995527,1774908989909995527.png,nan,0.0,0.0,0.0
1774908989992152897,1774908989992152897.png,nan,0.0,0.0,0.0
1774908990025978027,1774908990025978027.png,nan,0.0,0.0,0.0
1774908990127422860,1774908990127422860.png,nan,0.0,0.0,0.0
1774908990175100897,1774908990175100897.png,nan,0.0,0.0,0.0
1774908990237056582,1774908990237056582.png,nan,0.0,0.0,0.0
